label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,25,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,7,253,0,0,0,0,0,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,0,0,0,0,146,253,0,0,0,0,0,0,0,0,0,0,0,0,230,133,0,0,0,0,0,0,0,0,0,0,0,0,146,120,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,252,164,0,0,0,0,0,0,0,0,0,0,0,177,252,78,0,0,0,0,0,0,0,0,0,0,0,236,235,0,0,0,0,0,0,0,0,0,0,0,135,252,230,0,0,0,0,0,0,0,0,0,0,0,252,252,9,0,0,0,0,0,0,0,0,0,0,32,252,252,3,0,0,0,0,0,0,0,0,0,0,252,252,69,0,0,0,0,0,0,0,0,0,0,218,252,93,0,0,0,0,0,0,0,0,0,0,133,252,225,0,0,0,0,0,0,0,0,0,0,0,133,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,47,47,0,0,0,0,0,0,0,247,253,253,253,253,253,253,241,0,0,0,0,0,0,253,130,154,0,0,240,253,0,0,0,0,0,0,0,0,0,0,112,253,253,151,0,0,0,0,0,0,0,0,0,125,253,246,34,0,0,0,0,0,0,0,0,72,253,253,63,0,0,0,0,0,0,0,0,0,68,253,241,56,0,16,7,87,172,253,0,0,0,0,255,253,225,216,253,253,253,253,251,158,0,0,0,0,0,85,227,253,197,145,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,117,76,6,0,0,0,0,0,0,0,0,253,253,253,253,253,253,253,38,0,0,0,0,0,0,253,253,253,253,193,253,253,180,0,0,0,0,0,0,48,0,0,0,0,0,144,253,0,0,0,0,0,0,0,0,0,0,0,0,49,253,21,0,0,0,0,0,0,0,0,0,0,0,59,254,2,0,0,0,0,0,0,0,0,0,203,253,253,253,253,207,0,0,0,0,0,0,0,218,253,253,253,253,253,166,0,0,0,0,0,0,25,253,253,253,214,0,0,0,0,0,0,0,0,0,73,253,253,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,253,222,0,0,0,0,0,0,0,0,0,0,0,0,0,41,250,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,97,0,0,0,0,0,0,0,0,0,0,0,14,253,0,0,0,0,0,0,0,0,0,0,0,14,234,225,0,0,0,0,0,0,0,0,0,0,0,234,253,0,0,0,0,0,0,0,0,0,0,23,253,246,64,0,0,0,0,0,0,0,0,0,253,253,253,253,174,143,253,110,0,0,0,0,0,0,244,79,0,32,253,253,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,140,195,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,197,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,108,137,238,24,0,0,0,0,0,0,0,0,149,254,229,254,184,241,0,0,0,0,0,0,0,0,254,0,63,224,0,0,0,0,0,0,0,0,0,0,238,237,254,0,0,0,0,0,0,0,0,0,0,0,0,254,203,0,0,0,0,0,0,0,0,0,0,0,167,201,254,75,0,0,0,0,0,0,0,0,0,27,254,0,193,254,0,0,0,0,0,0,0,0,0,194,101,0,193,125,0,0,0,0,0,0,0,0,0,254,20,201,254,0,0,0,0,0,0,0,0,0,1,255,255,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,144,0,0,0,0,0,0,0,0,0,0,0,63,252,144,0,0,0,0,0,0,0,0,0,0,0,109,252,0,0,0,0,0,0,0,0,0,0,0,0,191,252,0,0,0,0,0,0,0,0,0,0,0,32,253,252,0,0,0,0,0,0,0,0,0,0,0,37,253,252,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,16,253,252,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,251,0,0,0,0,0,0,0,0,0,0,0,0,204,251,245,0,0,0,0,0,0,0,0,0,0,0,15,251,251,177,0,0,0,0,0,0,0,0,0,0,0,0,251,251,78,0,0,0,0,0,0,0,0,0,0,0,57,251,251,18,0,0,0,0,0,0,0,0,0,0,0,105,251,230,0,0,0,0,0,0,0,0,0,0,0,0,251,251,96,0,0,0,0,0,0,0,0,0,0,0,45,251,251,0,0,0,0,0,0,0,0,0,0,0,0,233,251,173,0,0,0,0,0,0,0,0,0,0,0,53,251,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,128,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,0,0,0,0,0,0,0,0,0,128,128,0,255,255,0,0,0,0,0,0,0,0,0,0,255,64,255,128,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,191,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,64,0,0,0,0,0,0,0,0,0,0,255,128,255,0,0,0,0,0,0,0,0,0,0,0,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,158,174,201,14,0,0,0,0,0,0,137,253,253,253,180,60,180,164,0,0,0,0,0,0,157,253,0,0,0,161,253,62,0,0,0,0,0,0,0,0,0,0,162,254,57,0,0,0,0,0,0,0,0,0,0,124,253,0,0,0,0,0,0,0,0,0,0,0,155,253,49,0,49,190,253,232,0,0,0,0,0,37,253,253,253,220,180,151,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,182,254,176,15,0,0,0,0,0,0,0,0,242,111,0,0,0,32,43,0,0,0,0,0,0,0,255,3,0,0,8,225,0,0,0,0,0,0,0,0,3,244,19,14,249,0,0,0,0,0,0,0,0,0,0,0,218,231,0,0,0,0,0,0,0,0,0,0,0,0,237,196,19,0,0,0,0,0,0,0,0,0,0,96,0,0,218,3,0,0,0,0,0,0,0,0,0,215,0,0,3,214,0,0,0,0,0,0,0,0,0,185,0,0,0,254,0,0,0,0,0,0,0,0,0,0,251,59,167,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,254,254,254,252,3,0,0,0,0,0,0,0,0,254,145,1,0,7,120,0,0,0,0,0,0,0,0,134,0,0,0,0,102,209,0,0,0,0,0,0,0,206,0,0,115,245,185,0,0,0,0,0,0,0,0,148,46,238,254,48,0,0,0,0,0,0,0,0,0,0,254,155,0,0,0,0,0,0,0,0,0,0,32,239,205,225,0,0,0,0,0,0,0,0,0,41,254,70,25,254,0,0,0,0,0,0,0,0,0,254,254,254,254,180,0,0,0,0,0,0,0,0,0,89,254,221,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,254,0,0,0,0,0,0,0,0,0,0,0,0,26,254,12,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,84,229,0,0,0,0,0,0,0,0,0,0,0,0,217,187,0,0,0,0,0,0,0,0,0,0,0,0,254,37,0,0,0,0,0,0,0,0,0,0,0,132,254,0,0,0,0,0,0,0,0,0,0,0,0,254,254,121,0,0,0,0,0,0,0,0,0,0,0,163,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,253,253,253,253,253,94,0,0,0,0,0,0,253,86,48,6,0,0,210,230,0,0,0,0,0,0,45,0,0,0,0,181,253,67,0,0,0,0,0,0,0,0,0,0,240,253,19,0,0,0,0,0,0,0,0,0,166,253,167,0,0,0,0,0,0,0,0,0,19,247,239,15,11,40,127,170,253,233,0,0,0,0,253,253,253,253,253,227,227,87,0,0,0,0,0,0,0,46,110,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,36,0,0,0,0,0,0,0,0,0,0,0,128,254,0,0,82,25,0,0,0,0,0,0,0,128,229,7,0,195,162,0,0,0,0,0,0,0,0,254,205,178,76,254,0,0,0,0,0,0,0,0,0,0,52,133,254,198,0,0,0,0,0,0,0,0,0,0,0,17,224,254,0,0,0,0,0,0,0,0,0,0,0,192,14,239,0,0,0,0,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,254,166,195,0,0,0,0,0,0,0,0,0,0,0,188,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,229,253,209,209,14,0,0,0,0,0,0,0,253,253,254,182,253,253,59,0,0,0,0,0,0,110,237,61,0,184,253,143,0,0,0,0,0,0,0,0,0,0,152,253,116,0,0,0,0,0,0,0,0,0,0,253,254,0,0,0,0,0,0,0,0,0,0,98,253,79,0,0,0,0,0,0,0,0,0,0,87,253,63,0,0,0,0,0,0,0,0,0,0,75,253,56,30,30,31,30,163,253,253,0,0,0,0,255,253,253,253,253,255,253,226,84,4,0,0,0,0,43,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,253,253,253,253,253,239,0,0,0,0,0,0,0,0,250,115,31,0,182,253,38,0,0,0,0,0,0,0,0,0,0,10,253,253,33,0,0,0,0,0,0,0,0,0,97,253,253,72,0,0,0,0,0,0,0,0,46,253,253,140,0,0,0,0,0,0,0,0,0,185,253,237,0,0,16,16,147,253,238,0,0,0,0,253,253,216,253,253,253,253,200,191,0,0,0,0,0,27,250,253,174,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,69,0,0,0,0,0,0,0,0,0,0,0,0,253,69,0,0,0,0,0,0,0,0,0,0,0,0,253,37,0,0,0,0,0,0,0,0,0,0,0,17,253,0,0,0,0,0,0,0,0,0,0,0,0,93,253,0,0,0,0,0,0,0,0,0,0,0,0,208,116,0,0,0,0,0,0,0,0,0,0,0,0,207,32,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,173,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,253,124,0,0,0,0,0,0,0,0,0,0,0,99,251,225,0,0,0,0,0,0,0,0,0,0,79,253,251,20,0,0,0,0,0,0,0,0,0,0,109,253,215,0,0,0,0,0,0,0,0,0,0,0,109,253,137,0,0,0,0,0,0,0,0,0,0,0,253,255,35,0,0,0,0,0,0,0,0,0,0,125,251,190,0,0,0,0,0,0,0,0,0,0,0,221,251,51,0,0,0,0,0,0,0,0,0,0,105,251,188,0,0,0,0,0,0,0,0,0,0,0,180,251,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,255,191,255,0,0,0,0,0,0,0,0,0,191,64,0,0,255,0,0,0,0,0,0,0,0,0,128,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,128,0,0,0,0,0,255,128,0,0,0,0,0,64,255,255,191,0,0,0,255,0,0,0,0,0,0,255,0,0,0,0,64,191,64,0,0,0,0,0,0,128,64,0,0,0,191,191,0,0,0,0,0,0,0,64,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,138,0,0,0,0,0,0,0,0,0,0,0,0,183,231,0,0,0,0,0,0,0,0,0,0,0,0,0,254,47,0,0,0,0,0,0,0,0,0,0,0,0,229,185,0,0,0,0,0,0,0,0,0,0,0,0,178,185,0,0,0,0,0,0,0,0,0,0,0,0,178,170,0,0,0,0,0,0,0,0,0,0,0,0,254,4,0,0,0,0,0,0,0,0,0,0,0,132,244,0,0,0,0,0,0,0,0,0,0,0,60,255,28,0,0,0,0,0,0,0,0,0,0,0,254,254,237,237,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,237,0,0,0,0,0,0,0,0,0,0,0,0,87,253,0,0,0,0,0,0,0,0,0,0,0,0,0,225,89,0,0,0,0,0,0,0,0,0,0,0,0,206,226,0,0,0,0,0,0,0,0,0,0,0,0,206,226,0,0,0,0,0,0,0,0,0,0,0,0,206,226,0,0,0,0,0,0,0,0,0,0,0,0,206,226,0,0,0,0,0,0,0,0,0,0,0,0,206,253,0,0,0,0,0,0,0,0,0,0,0,0,69,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,80,39,0,0,0,0,0,0,0,0,221,254,254,254,254,246,0,0,0,0,0,0,0,0,30,53,34,34,254,254,19,0,0,0,0,0,0,0,0,0,1,237,254,123,0,0,0,0,0,0,0,0,0,26,236,254,145,0,0,0,0,0,0,0,0,0,146,254,254,87,0,0,0,0,0,0,0,0,0,239,254,239,0,0,0,0,0,0,0,0,0,0,80,254,254,25,0,0,0,0,60,132,0,0,0,0,159,254,254,254,254,254,254,254,255,211,0,0,0,0,0,157,254,254,183,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,254,170,10,0,0,0,0,0,0,0,0,0,120,222,0,174,253,238,0,0,0,0,0,0,0,0,238,63,0,0,0,253,0,0,0,0,0,0,0,0,238,63,0,0,0,253,0,0,0,0,0,0,0,0,138,204,0,0,208,233,0,0,0,0,0,0,0,0,0,220,254,230,196,0,0,0,0,0,0,0,0,0,0,241,253,156,253,8,0,0,0,0,0,0,0,0,80,243,0,0,184,65,0,0,0,0,0,0,0,0,60,142,0,0,206,95,0,0,0,0,0,0,0,0,60,249,0,4,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,170,234,252,169,10,0,0,0,0,0,0,0,253,253,255,253,253,253,225,0,0,0,0,0,0,0,55,0,0,76,252,252,0,0,0,0,0,0,0,0,0,0,141,252,252,12,0,0,0,0,0,0,0,0,0,243,253,21,0,0,0,0,0,0,0,0,0,0,243,217,29,29,29,169,224,253,252,236,0,0,0,0,253,253,255,253,253,253,253,141,0,0,0,0,0,0,0,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,251,203,0,0,0,0,0,0,0,0,0,0,0,254,252,152,0,0,0,0,0,0,0,0,0,0,13,254,254,114,0,0,0,0,0,0,0,0,0,0,0,148,181,108,0,0,0,0,0,0,0,0,0,0,0,0,248,17,0,0,0,0,0,0,0,0,0,0,0,49,254,0,0,11,0,0,0,0,0,0,53,9,4,254,46,0,0,184,0,0,0,0,0,216,254,254,254,168,0,0,5,254,0,0,0,0,0,143,236,224,249,254,195,206,254,163,0,0,0,0,0,0,0,0,0,139,254,254,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,166,203,10,0,7,0,0,0,0,0,0,0,0,252,93,56,81,38,208,0,0,0,0,0,0,0,0,253,0,0,166,241,0,0,0,0,0,0,0,0,0,252,0,222,168,0,0,0,0,0,0,0,0,0,0,226,253,75,0,0,0,0,0,0,0,0,0,0,110,252,196,0,0,0,0,0,0,0,0,0,0,126,209,63,197,0,0,0,0,0,0,0,0,0,0,252,0,150,109,0,0,0,0,0,0,0,0,0,70,140,54,253,0,0,0,0,0,0,0,0,0,0,131,252,252,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,133,230,133,8,0,0,0,0,0,0,0,44,253,253,226,165,238,253,22,0,0,0,0,0,0,0,0,0,0,0,128,253,9,0,0,0,0,0,0,0,0,0,0,178,253,64,0,0,0,0,0,0,0,0,0,171,253,178,0,0,0,0,0,0,0,0,0,176,253,195,25,148,243,250,253,231,0,0,0,0,159,253,253,211,136,151,122,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,0,0,0,0,0,0,0,0,0,0,0,0,85,253,0,0,0,0,0,0,0,0,0,0,0,0,85,253,168,0,0,0,0,0,0,0,0,0,0,0,28,253,168,0,0,0,0,0,0,0,0,0,0,0,0,253,168,0,0,0,0,0,0,0,0,0,0,0,0,253,168,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,253,253,168,0,0,0,0,0,0,0,0,0,0,0,85,253,0,0,0,0,0,0,0,0,0,0,0,0,28,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,163,0,0,0,0,0,0,0,0,0,0,0,86,252,66,0,0,0,0,0,0,0,0,0,0,53,252,225,0,0,0,0,0,0,0,0,0,0,0,231,252,35,0,0,0,0,0,0,0,0,0,0,132,252,230,0,0,0,0,0,0,0,0,55,0,0,253,228,0,0,0,0,0,0,0,0,57,0,0,247,252,0,0,0,0,0,0,0,0,0,0,0,74,252,90,0,0,0,0,0,0,0,0,0,0,0,217,252,0,0,0,0,0,0,0,0,0,0,0,0,239,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,25,19,244,0,0,0,0,0,0,0,0,96,253,193,253,239,0,0,0,0,0,0,0,0,91,253,32,142,239,0,0,0,0,0,0,0,0,0,253,5,151,244,0,0,0,0,0,0,0,0,0,3,253,122,253,0,0,0,0,0,0,0,0,0,0,0,142,253,202,11,0,0,0,0,0,0,0,0,0,33,239,0,122,229,0,0,0,0,0,0,0,0,0,253,14,28,251,106,0,0,0,0,0,0,0,0,170,223,200,253,24,0,0,0,0,0,0,0,0,0,81,230,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,253,0,0,0,0,0,0,0,0,0,0,0,48,251,178,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,80,251,140,0,0,0,0,0,0,0,0,0,0,0,251,251,19,0,0,0,0,0,0,0,0,0,0,174,251,109,0,0,0,0,0,0,0,0,0,0,24,251,188,0,0,0,0,0,0,0,0,0,0,0,255,253,36,0,0,0,0,0,0,0,0,0,0,32,253,126,0,0,0,0,0,0,0,0,0,0,0,83,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,253,0,0,0,0,0,0,0,0,0,0,0,9,253,253,0,0,0,0,0,0,0,0,0,0,0,9,253,180,0,0,0,0,0,0,0,0,0,0,0,9,253,104,0,0,0,0,0,0,0,0,0,0,0,184,253,68,0,0,0,0,0,0,0,0,0,0,0,251,253,0,0,0,0,0,0,0,0,0,0,0,24,253,253,0,0,0,0,0,0,0,0,0,0,0,27,253,253,0,0,0,0,0,0,0,0,0,0,0,160,253,87,0,0,0,0,0,0,0,0,0,0,0,81,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
